Id,PID,MS SubClass,Lot Frontage,Lot Area,Alley,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,SalePrice,have_bsmt,have_fireplace,have_garage,have_pool,have_fence,msz_RL,msz_R_others,msz_others,msz_nan,st_Grvl,st_Pave,st_nan,ld_c_Lvl,ld_c_unLvl,ld_c_nan,lt_c_Corner,lt_c_Inside,lt_c_others,lt_c_nan,nbrhd_pc_50010,nbrhd_pc_50011,nbrhd_pc_50014,nbrhd_nan,cdn_1_Norm,cdn_1_feature,cdn_1_rail,cdn_1_street,cdn_1_nan,cdn_2_Norm,cdn_2_other,cdn_2_nan,bdg_t_Duplex,bdg_t_fam,bdg_t_twnhs,bdg_t_nan,hse_s_1story,hse_s_2story,hse_s_split,hse_s_nan,rf_s_Gable,rf_s_other,rf_s_nan,rf_m_CompShg,rf_m_other,rf_m_nan,ex_1_MetalSd,ex_1_VinylSd,ex_1_cement,ex_1_other,ex_1_wood,ex_1_nan,ex_2_MetalSd,ex_2_VinylSd,ex_2_cement,ex_2_other,ex_2_wood,ex_2_nan,mvt_None,mvt_Stone,mvt_brick,mvt_nan,fdn_CBlock,fdn_PConc,fdn_other,fdn_nan,htg_GasA,htg_other,htg_nan,grge_t_Attchd,grge_t_Detchd,grge_t_other,grge_t_nan,sle_t_Con,sle_t_Oth,sle_t_WD,sle_t_nan
456,528175060,120,34.0,5001,0,3,4,3,7,5,2007,2008,166.0,4,3,4,3,1,6,904.0,1,0.0,410.0,1314.0,5,1,5,1314,0,0,1314,1.0,0.0,2,0,2,1,4,6,8,1,4,2,2.0,626.0,3,3,3,172,62,0,0,0,0,0,0,0,0,7,2009,230000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2410,528188040,120,,3136,0,3,4,3,7,5,2003,2003,163.0,4,3,4,3,1,1,0.0,1,0.0,1405.0,1405.0,5,1,5,1405,0,0,1405,0.0,0.0,2,0,2,1,4,6,8,1,4,2,2.0,478.0,3,3,3,148,36,0,0,0,0,0,0,0,0,3,2006,171750,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1296,902128075,30,60.0,5400,0,4,4,3,7,6,1920,2006,0.0,4,3,3,3,1,1,0.0,1,0.0,931.0,931.0,3,1,5,1027,0,0,1027,0.0,1.0,1,0,2,1,4,5,8,1,3,0,0.0,0.0,0,0,1,0,28,0,0,0,0,0,0,0,0,2,2008,120000,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2682,903233220,50,51.0,6120,0,4,4,3,5,7,1930,1984,0.0,3,4,3,3,1,1,0.0,1,0.0,741.0,741.0,4,1,5,741,583,0,1324,0.0,0.0,1,0,3,1,4,7,8,0,0,1,1.0,180.0,2,3,3,0,0,55,0,0,0,0,0,0,0,2,2006,110000,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
237,905426200,20,65.0,11479,0,4,4,3,6,7,1950,1987,0.0,3,3,3,3,1,6,104.0,3,387.0,172.0,663.0,5,1,5,1074,0,0,1074,1.0,0.0,1,0,3,1,4,6,8,1,3,1,1.0,467.0,3,3,3,0,52,52,0,0,0,0,3,0,0,6,2010,144500,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1666,527403310,20,63.0,9457,0,4,4,3,5,6,1970,1990,0.0,3,3,3,3,1,5,566.0,1,0.0,359.0,925.0,3,1,5,1422,0,0,1422,1.0,0.0,1,0,3,1,3,7,6,0,0,1,2.0,576.0,3,3,3,252,0,0,0,0,0,0,2,0,0,9,2007,155000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2666,902400090,30,84.0,11340,0,4,4,3,6,5,1923,1950,0.0,3,3,3,3,1,1,0.0,1,0.0,1200.0,1200.0,3,1,4,1200,0,0,1200,0.0,0.0,1,0,4,1,3,7,8,0,0,1,1.0,312.0,2,2,3,0,0,228,0,0,0,0,0,0,0,3,2006,125000,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
662,535382100,70,60.0,7200,0,4,4,3,7,9,1910,2008,0.0,4,4,3,3,1,1,0.0,1,0.0,560.0,560.0,5,1,5,930,760,0,1690,0.0,0.0,2,0,4,1,4,5,8,0,0,1,2.0,624.0,3,3,3,0,0,112,0,0,0,0,0,0,0,8,2009,156500,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2490,532353180,80,88.0,8471,0,3,4,3,6,7,1977,1995,46.0,3,3,4,4,3,5,506.0,1,0.0,0.0,506.0,3,1,5,1212,0,0,1212,1.0,0.0,1,0,3,1,3,6,8,1,3,1,2.0,492.0,3,3,3,292,12,0,0,0,0,0,2,0,0,7,2006,151000,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
672,535403210,20,90.0,10454,0,3,4,3,6,6,1957,1957,143.0,3,3,3,3,1,3,546.0,1,0.0,559.0,1105.0,4,1,4,1105,0,0,1105,0.0,0.0,1,0,3,1,3,5,8,0,0,1,1.0,308.0,3,3,3,0,0,0,0,0,0,0,0,0,0,4,2009,135000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2915,923226290,160,21.0,1484,0,4,4,3,4,4,1972,1972,0.0,3,3,3,3,1,3,252.0,1,0.0,294.0,546.0,3,1,5,546,546,0,1092,0.0,0.0,1,1,3,1,3,5,8,0,0,1,1.0,253.0,3,2,3,0,0,0,0,0,0,0,0,0,0,5,2006,79400,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
452,528174050,120,47.0,6904,0,3,4,3,6,5,2005,2005,240.0,4,3,4,3,3,5,836.0,1,0.0,522.0,1358.0,5,1,5,1358,0,0,1358,0.0,0.0,2,0,2,1,4,6,8,1,4,2,2.0,484.0,3,3,3,192,36,0,0,0,0,0,0,0,0,8,2009,213000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
321,916475110,60,85.0,14191,0,4,4,3,8,5,2002,2002,0.0,4,3,4,3,1,1,0.0,1,0.0,967.0,967.0,5,1,5,993,915,0,1908,0.0,0.0,2,1,4,1,4,9,8,0,0,3,2.0,431.0,3,3,3,135,0,0,0,0,0,0,0,0,0,4,2010,202900,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2124,907131120,60,,9531,0,3,4,3,6,5,1998,1998,0.0,3,3,4,3,2,6,706.0,1,0.0,88.0,794.0,5,1,5,882,914,0,1796,1.0,0.0,2,1,3,1,3,7,8,0,0,2,2.0,546.0,3,3,3,0,36,0,0,0,0,0,3,0,0,5,2007,211000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1278,535456050,90,113.0,8513,0,4,4,3,5,5,1961,1961,0.0,3,3,3,3,3,1,0.0,1,0.0,1800.0,1800.0,3,0,5,1800,0,0,1800,0.0,0.0,2,0,6,2,3,10,8,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2008,130000,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
914,909251170,50,51.0,6171,0,4,4,3,6,6,1925,1990,0.0,3,3,3,3,1,4,264.0,1,0.0,712.0,976.0,5,1,5,1160,448,0,1608,0.0,0.0,2,1,3,1,4,7,8,1,4,1,1.0,216.0,2,3,3,147,16,0,0,0,0,0,3,0,0,10,2009,137450,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
579,533352150,20,,9991,0,3,4,3,4,4,1976,1993,0.0,3,3,3,3,1,4,1116.0,1,0.0,165.0,1281.0,5,1,5,1620,0,0,1620,1.0,0.0,2,0,3,1,3,8,7,1,3,1,2.0,490.0,3,3,3,120,78,0,0,0,0,0,2,0,0,6,2009,150000,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
1418,905480240,50,60.0,9084,0,4,4,3,5,6,1941,1950,0.0,3,3,3,2,2,2,236.0,3,380.0,0.0,616.0,3,0,5,616,495,0,1111,0.0,1.0,1,0,3,1,3,5,8,0,0,1,1.0,200.0,3,2,3,48,0,0,0,0,0,0,0,0,0,3,2008,95000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1166,533213070,160,24.0,2280,1,4,4,3,7,5,1999,1999,360.0,3,3,4,3,1,5,549.0,1,0.0,195.0,744.0,4,1,5,757,744,0,1501,0.0,0.0,2,1,3,1,3,6,8,0,0,1,2.0,440.0,3,3,3,0,0,0,0,0,0,0,0,0,0,8,2008,179400,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1797,528458090,60,81.0,10411,0,4,4,3,5,5,2007,2007,0.0,4,3,4,3,0,1,0.0,1,0.0,725.0,725.0,5,1,5,725,863,0,1588,0.0,0.0,3,0,3,1,4,8,8,0,0,1,2.0,561.0,3,3,3,0,0,0,0,0,0,0,0,0,0,7,2007,212109,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
2568,535105160,20,85.0,8500,0,4,4,3,5,3,1961,1961,203.0,3,3,3,3,1,3,600.0,1,0.0,635.0,1235.0,3,1,5,1235,0,0,1235,0.0,0.0,1,0,2,1,3,6,8,0,0,1,2.0,480.0,3,3,3,0,0,0,0,0,0,0,2,0,0,12,2006,98600,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2075,905376090,20,,17541,0,3,4,3,5,7,1948,2005,0.0,3,4,3,4,2,4,300.0,1,0.0,109.0,409.0,5,1,5,1325,0,0,1325,0.0,0.0,2,0,3,1,4,6,8,1,3,1,2.0,576.0,3,3,3,0,42,0,0,0,0,0,0,0,0,7,2007,216000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2445,528315080,60,83.0,9545,0,4,4,3,8,5,2000,2000,322.0,4,3,4,3,2,6,505.0,1,0.0,655.0,1160.0,5,1,5,1205,1029,0,2234,1.0,0.0,2,1,3,1,4,7,8,1,3,2,3.0,768.0,3,3,3,0,50,0,0,0,0,0,0,0,0,6,2006,300000,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
229,905109130,60,80.0,14000,0,4,4,2,7,5,1996,1997,0.0,4,3,5,3,4,6,1201.0,1,0.0,105.0,1306.0,5,1,5,1306,954,0,2260,1.0,0.0,2,1,3,1,4,7,8,0,0,2,2.0,533.0,3,3,3,296,44,0,0,0,0,0,0,0,0,4,2010,328000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1663,527402090,80,70.0,10500,0,4,4,3,5,7,1971,2005,82.0,3,3,3,3,3,5,349.0,1,0.0,23.0,372.0,3,1,5,576,533,0,1109,0.0,1.0,1,0,3,1,3,5,8,0,0,1,1.0,288.0,3,3,3,35,0,0,0,0,0,0,2,0,0,12,2007,139000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2727,905202210,20,87.0,13050,0,4,4,2,5,6,1963,1963,0.0,3,3,4,3,3,3,104.0,5,850.0,46.0,1000.0,5,1,5,1000,0,0,1000,1.0,0.0,1,0,1,1,3,4,8,2,3,1,2.0,575.0,3,3,3,238,0,148,0,0,0,0,0,0,0,4,2006,164000,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2226,909451130,160,24.0,1782,0,4,4,3,6,6,1980,1980,0.0,3,4,4,3,1,6,330.0,1,0.0,186.0,516.0,4,1,5,529,516,0,1045,0.0,0.0,1,0,2,1,3,5,8,1,3,1,2.0,462.0,3,3,3,180,0,0,0,0,0,0,3,0,0,12,2007,123900,1,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
130,534450180,20,50.0,7207,0,3,4,3,5,7,1958,2008,0.0,3,4,3,3,4,4,696.0,1,0.0,162.0,858.0,4,1,5,858,0,0,858,1.0,0.0,1,0,2,1,3,4,8,0,0,0,0.0,0.0,0,0,3,117,0,0,0,0,0,0,0,0,0,2,2010,116500,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
1675,527427200,120,26.0,10943,0,2,4,3,6,5,1997,1998,0.0,4,3,4,3,1,6,930.0,1,0.0,475.0,1405.0,5,1,5,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,8,1,3,3,2.0,522.0,3,3,3,0,68,0,0,0,0,0,0,0,0,10,2007,177000,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2038,903457130,190,52.0,4330,1,4,4,3,4,6,1958,1958,0.0,3,3,2,3,1,3,681.0,5,127.0,0.0,808.0,3,1,5,838,477,0,1315,1.0,0.0,2,0,3,1,3,5,8,0,0,2,2.0,436.0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,2007,99500,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2416,528221010,20,102.0,11660,0,3,4,3,6,5,2006,2006,0.0,4,3,4,3,3,1,0.0,1,0.0,1326.0,1326.0,5,1,5,1326,0,0,1326,0.0,0.0,2,0,3,1,4,6,8,0,0,3,2.0,427.0,3,3,3,100,0,0,0,0,0,0,0,0,0,7,2006,174190,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2507,533212100,160,30.0,3180,1,4,4,3,7,5,2005,2005,0.0,3,3,4,3,1,1,0.0,1,0.0,600.0,600.0,5,1,5,520,600,80,1200,0.0,0.0,2,1,2,1,4,4,8,0,0,2,2.0,480.0,3,3,3,0,166,0,0,0,0,0,0,0,0,6,2006,151000,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
269,907290170,120,,4435,0,4,4,3,6,5,2003,2003,170.0,4,3,4,3,3,6,672.0,1,0.0,176.0,848.0,5,1,5,848,0,0,848,1.0,0.0,1,0,1,1,4,4,8,0,0,3,2.0,420.0,3,3,3,140,0,0,0,0,0,0,0,0,0,4,2010,143750,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
981,923230200,85,50.0,7689,0,3,4,3,5,8,1972,1972,0.0,3,3,4,3,3,6,720.0,4,76.0,0.0,796.0,4,1,5,796,0,0,796,0.0,1.0,1,0,2,1,3,4,8,0,0,1,1.0,336.0,3,3,3,138,0,0,0,0,0,0,3,0,0,7,2009,131900,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
2296,923230010,60,68.0,8286,0,3,4,3,5,7,1977,1977,0.0,3,3,4,3,1,3,531.0,1,0.0,185.0,716.0,5,1,5,716,716,0,1432,1.0,0.0,1,1,3,1,3,6,8,1,4,3,2.0,531.0,3,3,3,0,136,0,0,240,0,0,4,0,0,6,2007,157000,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
940,910202070,70,59.0,10690,0,4,4,3,5,7,1920,1997,0.0,3,4,3,2,1,3,456.0,1,0.0,216.0,672.0,4,1,4,672,672,0,1344,0.0,0.0,1,0,3,1,3,6,8,0,0,1,1.0,468.0,3,2,3,0,128,218,0,0,0,0,0,0,0,7,2009,147000,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
475,528235010,60,71.0,7795,0,3,4,3,7,5,2004,2005,0.0,4,3,4,3,1,6,425.0,1,0.0,291.0,716.0,5,1,5,716,716,0,1432,1.0,0.0,2,1,3,1,4,6,8,1,4,3,2.0,432.0,3,3,3,100,51,0,0,0,0,0,0,0,0,7,2009,188500,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2404,528174080,120,43.0,7052,0,3,4,3,7,5,2005,2005,240.0,4,3,4,3,3,6,659.0,1,0.0,705.0,1364.0,5,1,5,1364,0,0,1364,1.0,0.0,2,0,2,1,4,6,8,1,4,2,2.0,484.0,3,3,3,192,36,0,0,0,0,0,0,0,0,6,2006,185850,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2491,532376080,20,,9308,0,3,4,3,5,5,1965,1965,0.0,3,3,3,3,1,3,554.0,1,0.0,430.0,984.0,3,1,5,984,0,0,984,0.0,0.0,1,0,3,1,3,5,8,0,0,1,1.0,310.0,3,3,3,0,0,0,0,0,0,0,3,0,0,7,2006,126000,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
601,534275100,20,65.0,8125,0,4,4,3,5,7,1959,1959,0.0,3,3,3,3,1,4,403.0,1,0.0,461.0,864.0,5,1,5,864,0,0,864,0.0,0.0,1,0,3,1,3,5,8,0,0,1,1.0,308.0,3,3,3,0,0,0,0,0,0,0,0,0,0,9,2009,118000,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1640,527252050,120,61.0,8035,0,3,4,3,9,5,2006,2006,165.0,4,3,5,3,4,6,797.0,1,0.0,815.0,1612.0,5,1,5,1612,0,0,1612,1.0,0.0,2,0,2,1,5,6,8,1,4,3,2.0,556.0,3,3,3,0,164,0,0,0,0,0,0,0,0,3,2007,319900,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
2926,923275080,80,37.0,7937,0,3,4,3,6,6,1984,1984,0.0,3,3,3,3,3,6,819.0,1,0.0,184.0,1003.0,3,1,5,1003,0,0,1003,1.0,0.0,1,0,3,1,3,6,8,0,0,1,2.0,588.0,3,3,3,120,0,0,0,0,0,0,4,0,0,3,2006,142500,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
